1291 	 0.0144 	 0.0277 	 0.4570 	 0.0144 	 11.2573 	 1.0000 	 2079.4415 
9951 	 199.9233 	 1.3861 	 1.7723 	 199.7710 	 0.6058 	 0.7889 	 2035.9831 
9951 	 199.9233 	 1.3860 	 1.7724 	 199.7709 	 0.6060 	 0.7889 	 2035.9831 
9951 	 199.9234 	 1.3861 	 1.7723 	 199.7709 	 0.6066 	 0.7889 	 2035.9831 
9951 	 199.6173 	 1.3861 	 1.7724 	 198.8660 	 0.6062 	 0.7889 	 2035.9833 
28.5879 	 3.8222 	 0.1710 	 1.1776 	 0.0277 	 15.6527 	 1.0000 	 2079.4415 
9951 	 199.9233 	 1.3861 	 1.7724 	 199.7709 	 0.6059 	 0.7889 	 2035.9831 
9078 	 199.9236 	 1.2432 	 1.5643 	 2.2272 	 0.5635 	 0.7730 	 2036.4756 
9951 	 199.6173 	 1.3861 	 1.7724 	 198.8661 	 0.6061 	 0.7889 	 2035.9833 
9078 	 199.9236 	 1.2432 	 1.5643 	 2.2271 	 0.5630 	 0.7730 	 2036.4756 
9951 	 199.9234 	 1.3861 	 1.7724 	 199.7710 	 0.6061 	 0.7889 	 2035.9831 
9078 	 199.6187 	 1.2432 	 1.5643 	 2.2269 	 0.5631 	 0.7730 	 2036.4757 
9077 	 199.9046 	 1.2432 	 1.5643 	 2.2271 	 0.5635 	 0.7730 	 2036.4756 
9077 	 199.9236 	 1.2432 	 1.5643 	 2.2270 	 0.5634 	 0.7730 	 2036.4756 
9951 	 199.9234 	 1.3861 	 1.7724 	 199.7709 	 0.6063 	 0.7889 	 2035.9831 
9077 	 199.9046 	 1.2432 	 1.5643 	 2.2271 	 0.5639 	 0.7730 	 2036.4756 
9951 	 199.9234 	 1.3861 	 1.7724 	 199.7711 	 0.6058 	 0.7889 	 2035.9831 
9077 	 199.9237 	 1.2431 	 1.5642 	 2.2270 	 0.5637 	 0.7730 	 2036.4756 
9077 	 199.9046 	 1.2432 	 1.5643 	 2.2270 	 0.5642 	 0.7730 	 2036.4756 
9077 	 199.6188 	 1.2432 	 1.5642 	 2.2270 	 0.5641 	 0.7730 	 2036.4757 
9951 	 199.9234 	 1.3860 	 1.7723 	 199.7709 	 0.6061 	 0.7889 	 2035.9831 
9077 	 199.9046 	 1.2432 	 1.5642 	 2.2270 	 0.5641 	 0.7730 	 2036.4756 
9951 	 199.9042 	 1.3861 	 1.7724 	 199.7139 	 0.6056 	 0.7889 	 2035.9831 
9951 	 199.9234 	 1.3861 	 1.7724 	 199.7709 	 0.6062 	 0.7889 	 2035.9831 
9077 	 199.9046 	 1.2432 	 1.5642 	 2.2270 	 0.5632 	 0.7730 	 2036.4756 
9951 	 199.9233 	 1.3861 	 1.7724 	 199.7709 	 0.6059 	 0.7889 	 2035.9831 
9951 	 199.6173 	 1.3860 	 1.7724 	 198.8660 	 0.6061 	 0.7889 	 2035.9833 
9078 	 199.9237 	 1.2432 	 1.5643 	 2.2271 	 0.5637 	 0.7730 	 2036.4756 
9077 	 199.6187 	 1.2432 	 1.5643 	 2.2271 	 0.5630 	 0.7730 	 2036.4757 
9951 	 199.6173 	 1.3861 	 1.7723 	 198.8661 	 0.6065 	 0.7889 	 2035.9833 
9951 	 199.6174 	 1.3861 	 1.7724 	 198.8659 	 0.6063 	 0.7889 	 2035.9833 
9951 	 199.9808 	 1.3861 	 1.7724 	 199.9426 	 0.6060 	 0.7889 	 2035.9830 
3634 	 8.8225 	 5.2396 	 0.0418 	 11.0933 	 30.7775 	 1.0000 	 2079.4415 
9951 	 199.9234 	 1.3861 	 1.7724 	 199.7710 	 0.6060 	 0.7889 	 2035.9831 
9077 	 199.9046 	 1.2431 	 1.5642 	 2.2270 	 0.5639 	 0.7730 	 2036.4756 
9078 	 199.9046 	 1.2432 	 1.5643 	 2.2270 	 0.5642 	 0.7730 	 2036.4756 
9951 	 199.6173 	 1.3860 	 1.7723 	 198.8662 	 0.6061 	 0.7889 	 2035.9833 
9951 	 199.9042 	 1.3861 	 1.7724 	 199.7139 	 0.6058 	 0.7889 	 2035.9831 
9951 	 199.9808 	 1.3861 	 1.7724 	 199.9426 	 0.6059 	 0.7889 	 2035.9830 
9077 	 199.9236 	 1.2432 	 1.5642 	 2.2269 	 0.5639 	 0.7730 	 2036.4756 
9077 	 199.9046 	 1.2432 	 1.5642 	 2.2269 	 0.5638 	 0.7730 	 2036.4756 
9077 	 199.6185 	 1.2432 	 1.5643 	 2.2270 	 0.5637 	 0.7730 	 2036.4757 
9951 	 199.9234 	 1.3861 	 1.7724 	 199.7709 	 0.6061 	 0.7889 	 2035.9831 
9951 	 199.9234 	 1.3861 	 1.7724 	 199.7710 	 0.6061 	 0.7889 	 2035.9831 
9078 	 199.9236 	 1.2432 	 1.5642 	 2.2271 	 0.5641 	 0.7730 	 2036.4756 
606 	 1.0117 	 1.8498 	 0.3102 	 0.0595 	 21.2700 	 1.0000 	 2079.4415 
9078 	 199.9237 	 1.2432 	 1.5643 	 2.2271 	 0.5639 	 0.7730 	 2036.4756 
3.7735 	 4.0626 	 0.0207 	 10.8592 	 19.5537 	 28.9693 	 1.0000 	 2079.4415 
9077 	 199.9046 	 1.2432 	 1.5643 	 2.2270 	 0.5641 	 0.7730 	 2036.4756 
9951 	 199.9234 	 1.3861 	 1.7723 	 199.7709 	 0.6064 	 0.7889 	 2035.9831 
