14.8865 	 0.0100 	 13.4635 	 13.3106 	 13.3538 	 0.2661 	 1805.7472 
100 	 14.6300 	 13.4609 	 0.6642 	 13.3505 	 0.2681 	 1865.1446 
100 	 14.6340 	 13.4310 	 13.2665 	 0.6756 	 0.2899 	 1881.3213 
100 	 14.6342 	 0.5389 	 13.2645 	 13.3126 	 0.2909 	 1883.3924 
100 	 0.0100 	 0.4737 	 13.4250 	 13.4578 	 0.1980 	 1890.9596 
100 	 0.0100 	 13.5837 	 0.5761 	 0.5672 	 0.1655 	 1945.2012 
14.8903 	 0.0100 	 13.4478 	 0.6739 	 13.3347 	 0.2777 	 1862.2995 
100 	 0.0100 	 0.4737 	 13.4250 	 13.4578 	 0.1980 	 1890.9596 
100 	 0.0100 	 13.5522 	 13.4301 	 0.5892 	 0.1946 	 1888.7183 
100 	 0.0100 	 13.5604 	 13.4411 	 13.4727 	 0.1874 	 1814.1111 
14.9140 	 14.6437 	 0.5882 	 13.1525 	 13.2141 	 0.3472 	 1867.9966 
100 	 0.0100 	 0.3774 	 0.4755 	 0.4684 	 0.0000 	 2022.1067 
100 	 14.6282 	 13.4737 	 13.3244 	 13.3661 	 0.2584 	 1808.4867 
100 	 0.0100 	 13.5837 	 0.5761 	 0.5672 	 0.1655 	 1945.2011 
100 	 0.0100 	 0.4737 	 13.4250 	 13.4578 	 0.1980 	 1890.9596 
100 	 14.6282 	 13.4737 	 13.3244 	 13.3661 	 0.2584 	 1808.4867 
18.0703 	 0.0100 	 13.1294 	 12.8505 	 12.9580 	 0.4818 	 1866.4977 
14.8903 	 0.0100 	 13.4478 	 0.6739 	 13.3347 	 0.2777 	 1862.2996 
100 	 0.0100 	 13.5794 	 0.5792 	 13.4967 	 0.1697 	 1870.5415 
2.0232 	 0.5324 	 0.0474 	 23.4189 	 0.0986 	 1.0000 	 2079.4415 
100 	 0.0100 	 0.4737 	 13.4250 	 13.4578 	 0.1980 	 1890.9596 
100 	 0.0100 	 0.3774 	 0.4756 	 0.4684 	 0.0001 	 2022.1067 
17.3932 	 0.0100 	 13.1294 	 12.8505 	 12.9580 	 0.4818 	 1866.4976 
100 	 0.0100 	 0.3774 	 0.4755 	 0.4684 	 0.0000 	 2022.1067 
14.9007 	 14.6373 	 13.4039 	 13.2298 	 13.2818 	 0.3090 	 1795.3907 
14.8865 	 0.0100 	 13.4635 	 13.3106 	 13.3538 	 0.2661 	 1805.7473 
100 	 0.0100 	 0.4737 	 13.4250 	 13.4578 	 0.1980 	 1890.9596 
100 	 14.6282 	 13.4737 	 13.3244 	 13.3661 	 0.2584 	 1808.4867 
100 	 0.0100 	 13.5604 	 13.4411 	 13.4727 	 0.1874 	 1814.1110 
100 	 0.0100 	 13.5837 	 0.5761 	 0.5672 	 0.1655 	 1945.2011 
100 	 0.0100 	 13.5794 	 0.5792 	 13.4967 	 0.1697 	 1870.5415 
100 	 0.0100 	 0.4737 	 13.4250 	 13.4578 	 0.1980 	 1890.9596 
100 	 16.7107 	 0.9605 	 12.6101 	 12.7620 	 0.5802 	 1954.9363 
100 	 0.0100 	 13.5837 	 0.5761 	 0.5672 	 0.1655 	 1945.2012 
14.8903 	 0.0100 	 13.4478 	 0.6739 	 13.3347 	 0.2777 	 1862.2996 
100 	 0.0100 	 0.4737 	 13.4250 	 13.4578 	 0.1980 	 1890.9596 
100 	 14.6282 	 13.4737 	 13.3244 	 13.3661 	 0.2584 	 1808.4867 
100 	 0.0100 	 0.3774 	 0.4756 	 0.4684 	 0.0001 	 2022.1067 
100 	 14.6282 	 13.4737 	 13.3244 	 13.3661 	 0.2584 	 1808.4867 
100 	 14.6342 	 0.5389 	 13.2645 	 13.3126 	 0.2909 	 1883.3924 
100 	 0.0100 	 13.5604 	 13.4411 	 13.4727 	 0.1874 	 1814.1111 
323 	 0.2265 	 18.3810 	 17.0043 	 3.2905 	 1.0000 	 2079.4415 
100 	 14.6282 	 13.4737 	 13.3244 	 13.3661 	 0.2584 	 1808.4867 
100 	 14.6282 	 13.4737 	 13.3244 	 13.3661 	 0.2584 	 1808.4867 
100 	 0.0100 	 0.4737 	 13.4250 	 13.4578 	 0.1980 	 1890.9596 
100 	 0.0100 	 13.5604 	 13.4411 	 13.4727 	 0.1874 	 1814.1111 
14.8865 	 0.0100 	 13.4635 	 13.3106 	 13.3538 	 0.2661 	 1805.7472 
100 	 0.0100 	 0.4585 	 0.5811 	 13.4932 	 0.1723 	 1947.5196 
100 	 0.0100 	 13.5604 	 13.4411 	 13.4727 	 0.1874 	 1814.1114 
100 	 14.6282 	 13.4737 	 13.3244 	 13.3661 	 0.2584 	 1808.4867 
