2.7744 	 0.5427 	 54.4323 	 0.4073 	 0.6384 	 78.9200 	 78.8181 	 0.4593 	 1695.9684 
3.4572 	 0.0475 	 0.2066 	 1.6467 	 5.7410 	 7.5036 	 83.6280 	 1.0000 	 2079.4415 
197.0514 	 0.2349 	 33.0992 	 0.0582 	 0.3242 	 48.6473 	 48.4774 	 0.4577 	 1693.3605 
101 	 1.2987 	 0.0103 	 0.5024 	 0.3919 	 89.9982 	 71.4953 	 0.4667 	 1696.0131 
1.7363 	 1.2066 	 0.0591 	 0.1226 	 0.4747 	 20.7585 	 75.9771 	 1.0000 	 2079.4415 
101 	 1.3083 	 0.0103 	 0.5021 	 0.3916 	 89.9982 	 71.4860 	 0.4667 	 1696.0130 
3.6125 	 2.4143 	 0.8057 	 3.5582 	 0.7501 	 36.9365 	 53.4801 	 1.0000 	 2079.4415 
2858 	 0.4976 	 0.0966 	 0.0335 	 0.2202 	 30.9981 	 36.8050 	 1.0000 	 2079.4415 
199.9019 	 199.9996 	 168.4833 	 184.4602 	 0.0105 	 48.6505 	 26.5262 	 0.5045 	 1695.0594 
198.5239 	 198.9678 	 199.5647 	 199.7341 	 199.2300 	 48.6502 	 70.2019 	 0.5038 	 1693.7443 
198.4434 	 198.9550 	 199.6311 	 199.8260 	 199.2571 	 48.6494 	 67.3513 	 0.5038 	 1693.7444 
199.5050 	 3.4675 	 0.2989 	 1.6006 	 197.5019 	 48.6499 	 41.0547 	 0.5051 	 1695.7661 
199.8758 	 198.5396 	 0.0490 	 199.7047 	 197.7496 	 48.6478 	 41.4953 	 0.5041 	 1694.8464 
198.5152 	 199.0000 	 199.6324 	 199.8215 	 199.2863 	 48.6500 	 68.3856 	 0.5038 	 1693.7443 
7.1932 	 1.1121 	 0.0507 	 0.0778 	 13.0702 	 2.6217 	 44.0914 	 1.0000 	 2079.4417 
199.9738 	 1.5443 	 0.6958 	 1.6489 	 0.7681 	 48.6502 	 43.7974 	 0.5056 	 1696.4512 
2.7647 	 0.5270 	 51.6631 	 0.3895 	 0.6225 	 79.0921 	 78.9830 	 0.4593 	 1695.9684 
199.8543 	 2.3591 	 7.5180 	 0.6897 	 199.1011 	 48.6506 	 28.4484 	 0.5051 	 1695.7644 
199.9694 	 199.5867 	 2.5720 	 4.9952 	 0.2386 	 48.6509 	 23.6620 	 0.5043 	 1694.4317 
199.9097 	 199.2775 	 1.2933 	 0.8591 	 198.9040 	 48.6512 	 33.5204 	 0.5038 	 1693.7426 
199.2632 	 199.0023 	 4.9506 	 3.6877 	 10.8523 	 48.6482 	 11.9708 	 0.5043 	 1694.4331 
196.7886 	 195.3586 	 5.9500 	 0.5705 	 194.5139 	 48.6498 	 41.9595 	 0.5038 	 1693.7536 
4.2470 	 1.5894 	 79.3691 	 48.2628 	 199.4550 	 71.2255 	 71.1887 	 0.4986 	 1696.9897 
3.8465 	 1.2327 	 76.1103 	 1.1293 	 199.1748 	 72.6420 	 72.5972 	 0.4828 	 1696.2356 
199.9738 	 0.6076 	 3.1173 	 0.9384 	 0.2294 	 48.6503 	 47.3944 	 0.5056 	 1696.4512 
8673 	 0.0690 	 0.2702 	 1.3575 	 0.0849 	 26.2287 	 55.5116 	 1.0000 	 2079.4415 
9.6017 	 28.9956 	 3.8342 	 0.1697 	 1.1769 	 9.8692 	 81.5550 	 1.0000 	 2079.4415 
199.9738 	 1.4185 	 1.2161 	 1.2561 	 1.4046 	 48.6503 	 45.1204 	 0.5056 	 1696.4512 
199.4032 	 0.2100 	 38.4661 	 0.0298 	 0.2989 	 48.6617 	 48.4929 	 0.4577 	 1693.3560 
197.0379 	 0.2343 	 32.6726 	 0.0588 	 0.3232 	 48.6657 	 48.4959 	 0.4577 	 1693.3605 
199.8690 	 1.7193 	 1.4474 	 1.2823 	 1.8305 	 48.6502 	 45.1170 	 0.5056 	 1696.4514 
101 	 1.3035 	 0.0103 	 0.5023 	 0.3918 	 89.9982 	 71.4911 	 0.4667 	 1696.0130 
197.1362 	 195.1922 	 1.2369 	 1.2586 	 194.0431 	 48.6500 	 43.7307 	 0.5038 	 1693.7537 
101 	 1.3111 	 0.0103 	 0.4997 	 0.3916 	 89.9982 	 71.4896 	 0.4668 	 1696.0131 
197.0274 	 0.2271 	 32.9203 	 0.0543 	 0.3177 	 48.6177 	 48.4474 	 0.4577 	 1693.3605 
199.9738 	 1.4237 	 0.6932 	 2.0989 	 2.3898 	 48.6502 	 43.2510 	 0.5056 	 1696.4512 
199.9006 	 1.7934 	 3.9337 	 47.1848 	 199.3099 	 48.6505 	 22.8884 	 0.5051 	 1695.7641 
197.0197 	 0.2302 	 34.3022 	 0.0546 	 0.3186 	 48.6059 	 48.4355 	 0.4577 	 1693.3606 
3651 	 6.2305 	 4.2946 	 17.3360 	 0.0779 	 63.6204 	 21.2493 	 1.0000 	 2079.4415 
3.4105 	 1.4622 	 0.0100 	 0.6989 	 0.6612 	 58.7658 	 49.5908 	 0.4834 	 1696.4767 
10.4582 	 3.9352 	 0.0838 	 1.4927 	 1.1593 	 48.6344 	 78.2995 	 1.0000 	 2079.4415 
199.4906 	 1.1738 	 0.9412 	 1.0557 	 197.6690 	 48.6500 	 40.2971 	 0.5051 	 1695.7660 
199.9757 	 0.1963 	 40.2517 	 0.0114 	 0.2866 	 48.5999 	 48.4308 	 0.4577 	 1693.3551 
197.0678 	 0.2307 	 31.8564 	 0.0559 	 0.3229 	 48.6470 	 48.4769 	 0.4578 	 1693.3604 
197.9032 	 151.1660 	 0.1047 	 0.9812 	 6.1555 	 48.2261 	 48.0148 	 0.5042 	 1694.4733 
198.8206 	 199.2454 	 199.8711 	 199.9608 	 199.4964 	 48.6503 	 71.1685 	 0.5038 	 1693.7435 
198.5168 	 198.9483 	 199.5300 	 199.6991 	 199.2032 	 48.6498 	 70.8209 	 0.5038 	 1693.7443 
3.4267 	 1.4549 	 0.0100 	 0.6875 	 0.6600 	 58.8131 	 49.6954 	 0.4836 	 1696.4762 
8.2717 	 0.3360 	 13.8435 	 0.2454 	 5.2886 	 35.7246 	 72.7641 	 1.0000 	 2079.4415 
3930 	 0.0727 	 5.8987 	 19.5160 	 0.1637 	 60.5059 	 39.4710 	 1.0000 	 2079.4415 
