0.0601 	 3.0287 	 2.9104 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1580 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
0.0628 	 7.6978 	 2.4643 	 17.1618 	 6.1336 	 1.0000 	 2100.9291 
0.0407 	 7.4357 	 6.1228 	 10.1758 	 6.6418 	 1.0000 	 2100.9291 
0.0045 	 7.8631 	 3.5258 	 11.9021 	 4.1074 	 1.0000 	 2100.9293 
0.0601 	 3.0287 	 2.9104 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1580 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9105 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
0.0602 	 3.0287 	 2.9103 	 46.1578 	 34.0838 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1580 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1580 	 34.0839 	 0.0001 	 1557.7477 
0.0021 	 10.9608 	 7.8623 	 7.6984 	 6.9539 	 1.0000 	 2100.9291 
0.0058 	 10.6178 	 8.7666 	 13.0265 	 7.2755 	 1.0000 	 2100.9291 
0.0601 	 3.0287 	 2.9104 	 46.1580 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9104 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
0.0601 	 3.0287 	 2.9105 	 46.1581 	 34.0839 	 0.0001 	 1557.7477 
