100 	 0.0100 	 15.0617 	 0.0100 	 0.0100 	 0.4617 	 2038.8665 
100 	 15.1700 	 0.0100 	 0.0100 	 0.0100 	 0.4671 	 2010.7027 
100 	 0.0100 	 15.0617 	 0.0100 	 0.0100 	 0.4617 	 2038.8670 
482 	 0.0143 	 0.1238 	 0.0162 	 0.0493 	 1.0000 	 2079.4415 
100 	 0.0100 	 0.0100 	 0.0100 	 20.1884 	 0.7935 	 2066.9134 
15.5392 	 0.0100 	 0.0100 	 0.0100 	 0.0100 	 0.4842 	 1998.5530 
100 	 0.0100 	 15.6865 	 0.0100 	 0.0100 	 0.6643 	 2044.0723 
100 	 0.0100 	 0.0100 	 15.0327 	 0.0100 	 0.5627 	 2057.5494 
15.6307 	 15.1814 	 0.0100 	 0.0100 	 14.9100 	 0.4936 	 1910.8450 
15.5524 	 0.0100 	 0.0100 	 0.0100 	 0.0100 	 0.4842 	 1998.5530 
249 	 0.0201 	 0.0445 	 0.0446 	 0.0613 	 1.0000 	 2079.4415 
7.6670 	 7.1599 	 1.0716 	 0.0316 	 0.0154 	 1.0000 	 2079.4415 
100 	 15.1675 	 15.0612 	 0.0100 	 0.0100 	 0.4607 	 1969.2461 
100 	 15.1675 	 15.0612 	 0.0100 	 0.0100 	 0.4607 	 1969.2484 
156 	 0.2174 	 0.2320 	 0.2800 	 0.1770 	 1.0000 	 2079.4415 
15.5227 	 15.1814 	 0.0100 	 0.0100 	 14.9100 	 0.4936 	 1910.8466 
4911 	 0.0516 	 0.4898 	 0.0181 	 0.2263 	 1.0000 	 2079.4415 
15.5418 	 15.1798 	 0.0100 	 14.9968 	 0.0100 	 0.4902 	 1906.7799 
15.2447 	 15.1728 	 0.0100 	 0.0100 	 0.0100 	 0.4741 	 1928.9762 
16.0852 	 16.3799 	 0.0100 	 0.0100 	 0.0100 	 0.5121 	 1930.3790 
100 	 0.0100 	 15.0910 	 15.0137 	 14.9245 	 0.5256 	 1998.1203 
5798 	 0.5483 	 0.0270 	 0.2261 	 0.0901 	 1.0000 	 2079.4415 
100 	 15.1675 	 15.0612 	 0.0100 	 0.0100 	 0.4607 	 1969.2461 
12.8349 	 0.4992 	 0.4764 	 0.1310 	 0.3141 	 1.0000 	 2079.4415 
15.5776 	 0.0100 	 0.0100 	 0.0100 	 0.0100 	 0.4842 	 1998.5529 
100 	 15.1700 	 0.0100 	 0.0100 	 0.0100 	 0.4671 	 2010.7033 
1119 	 0.1019 	 0.1433 	 0.1565 	 0.1744 	 1.0000 	 2079.4415 
15.5746 	 0.0100 	 0.0100 	 15.0000 	 0.0100 	 0.4971 	 1976.2749 
293 	 0.0191 	 0.0395 	 0.0370 	 0.1786 	 1.0000 	 2079.4416 
100 	 0.0100 	 0.0100 	 15.0339 	 14.9439 	 0.5649 	 2038.7795 
15.5679 	 0.0100 	 0.0100 	 0.0100 	 0.0100 	 0.4842 	 1998.5530 
100 	 15.1928 	 0.0100 	 0.0100 	 14.9197 	 0.5152 	 1992.4353 
100 	 15.1789 	 15.0737 	 14.9959 	 0.0100 	 0.4883 	 1947.1629 
1734 	 0.5047 	 0.3813 	 0.5732 	 11.2218 	 1.0000 	 2079.4415 
100 	 0.0100 	 0.0100 	 15.0328 	 0.0101 	 0.5628 	 2057.5524 
8479 	 0.1454 	 0.3699 	 0.4350 	 0.0375 	 1.0000 	 2079.4417 
1.0424 	 0.2645 	 11.7325 	 1.8830 	 0.1768 	 1.0000 	 2079.4415 
1882 	 8.2645 	 1.9031 	 0.2629 	 0.8818 	 1.0000 	 2079.4415 
7.9373 	 1.0866 	 0.0263 	 0.2164 	 0.6624 	 1.0000 	 2079.4415 
100 	 0.0100 	 17.0203 	 0.0100 	 14.9899 	 0.6447 	 2025.9807 
3607 	 0.2856 	 0.0563 	 0.3597 	 0.0270 	 1.0000 	 2079.4415 
178 	 0.0138 	 0.0346 	 0.0260 	 0.0250 	 1.0000 	 2079.4415 
15.5159 	 0.0100 	 0.0100 	 0.0100 	 0.0100 	 0.4842 	 1998.5530 
265 	 0.0548 	 0.0352 	 0.0766 	 0.1651 	 1.0000 	 2079.4416 
15.6150 	 19.7380 	 15.0816 	 0.0100 	 0.0100 	 0.5055 	 1889.2236 
3838 	 0.5132 	 6.0247 	 0.0220 	 0.7439 	 1.0000 	 2079.4417 
100 	 15.1928 	 0.0100 	 0.0100 	 14.9197 	 0.5152 	 1992.4356 
100 	 15.1700 	 0.0100 	 0.0100 	 0.0100 	 0.4671 	 2010.7032 
100 	 0.0100 	 20.3580 	 0.0100 	 0.0100 	 0.6643 	 2044.0724 
100 	 0.0100 	 15.0617 	 0.0100 	 0.0100 	 0.4617 	 2038.8670 
