70.5009 	 10.1819 	 33.2168 	 27.5871 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4971 	 10.1818 	 33.2151 	 27.5864 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4914 	 10.1817 	 33.2131 	 27.5854 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4926 	 10.1817 	 33.2131 	 27.5859 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.5030 	 10.1819 	 33.2160 	 27.5874 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
28.9618 	 3.8332 	 0.1698 	 1.1770 	 0.0269 	 15.7882 	 1.0000 	 2079.4415 
70.4901 	 10.1815 	 33.2133 	 27.5857 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.5019 	 10.1818 	 33.2162 	 27.5874 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
70.4758 	 10.1813 	 33.2111 	 27.5833 	 3.7569 	 0.2644 	 0.3572 	 1441.5535 
70.4911 	 10.1815 	 33.2124 	 27.5856 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4814 	 10.1813 	 33.2099 	 27.5840 	 3.7570 	 0.2644 	 0.3572 	 1441.5535 
70.4981 	 10.1818 	 33.2150 	 27.5867 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
70.5036 	 10.1817 	 33.2156 	 27.5874 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
70.5007 	 10.1817 	 33.2147 	 27.5868 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.5005 	 10.1820 	 33.2146 	 27.5868 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
70.4934 	 10.1818 	 33.2133 	 27.5863 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4890 	 10.1817 	 33.2115 	 27.5857 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.5062 	 10.1820 	 33.2175 	 27.5877 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
70.4956 	 10.1817 	 33.2139 	 27.5857 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4984 	 10.1818 	 33.2156 	 27.5866 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4949 	 10.1818 	 33.2142 	 27.5863 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4855 	 10.1812 	 33.2099 	 27.5851 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4973 	 10.1819 	 33.2146 	 27.5866 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4870 	 10.1815 	 33.2126 	 27.5849 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.5104 	 10.1823 	 33.2198 	 27.5886 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
70.4981 	 10.1819 	 33.2158 	 27.5865 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4907 	 10.1817 	 33.2122 	 27.5855 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.5005 	 10.1819 	 33.2161 	 27.5870 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4908 	 10.1817 	 33.2136 	 27.5856 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
72.1977 	 10.6456 	 36.8217 	 28.3703 	 199.7705 	 0.2645 	 0.3661 	 1444.1711 
70.4824 	 10.1814 	 33.2101 	 27.5843 	 3.7569 	 0.2644 	 0.3572 	 1441.5535 
70.4797 	 10.1814 	 33.2093 	 27.5833 	 3.7570 	 0.2644 	 0.3572 	 1441.5535 
3637 	 8.8121 	 5.2355 	 0.0419 	 11.0779 	 30.6961 	 1.0000 	 2079.4415 
70.5017 	 10.1819 	 33.2159 	 27.5871 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
70.4928 	 10.1817 	 33.2131 	 27.5862 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4770 	 10.1814 	 33.2092 	 27.5831 	 3.7569 	 0.2644 	 0.3572 	 1441.5535 
70.4973 	 10.1819 	 33.2151 	 27.5867 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4917 	 10.1816 	 33.2125 	 27.5858 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4927 	 10.1817 	 33.2130 	 27.5858 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.5030 	 10.1818 	 33.2165 	 27.5876 	 3.7570 	 0.2642 	 0.3572 	 1441.5535 
70.4877 	 10.1814 	 33.2114 	 27.5850 	 3.7569 	 0.2643 	 0.3572 	 1441.5535 
70.4850 	 10.1813 	 33.2108 	 27.5850 	 3.7569 	 0.2643 	 0.3572 	 1441.5535 
70.4897 	 10.1818 	 33.2126 	 27.5849 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4910 	 10.1817 	 33.2125 	 27.5858 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4874 	 10.1817 	 33.2119 	 27.5850 	 3.7569 	 0.2643 	 0.3572 	 1441.5535 
628 	 0.9960 	 1.8731 	 0.2906 	 0.0620 	 22.3474 	 0.9999 	 2079.5843 
70.4906 	 10.1818 	 33.2128 	 27.5858 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
3.7845 	 4.0754 	 0.0198 	 10.9350 	 19.7565 	 29.3639 	 1.0000 	 2079.4415 
70.4993 	 10.1818 	 33.2157 	 27.5869 	 3.7570 	 0.2643 	 0.3572 	 1441.5535 
70.4906 	 10.1815 	 33.2137 	 27.5856 	 3.7569 	 0.2643 	 0.3572 	 1441.5535 
