973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
973 	 0.2295 	 0.6748 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
3.3907 	 4.3714 	 16.6937 	 18.4020 	 19.7247 	 12.5271 	 0.4848 	 1895.4913 
3.3907 	 4.3714 	 16.6937 	 18.4019 	 19.7245 	 12.5271 	 0.4848 	 1895.4913 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
3.3907 	 4.3714 	 16.6935 	 18.4017 	 19.7243 	 12.5270 	 0.4848 	 1895.4913 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6870 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
3.3907 	 4.3714 	 16.6938 	 18.4020 	 19.7246 	 12.5271 	 0.4848 	 1895.4913 
3.3907 	 4.3714 	 16.6939 	 18.4021 	 19.7248 	 12.5271 	 0.4848 	 1895.4913 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
3.3907 	 4.3714 	 16.6937 	 18.4019 	 19.7246 	 12.5271 	 0.4848 	 1895.4913 
973 	 0.2295 	 0.6750 	 0.6870 	 0.6289 	 0.0282 	 0.0001 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
974 	 0.2295 	 0.6750 	 0.6870 	 0.6289 	 0.0282 	 0.0001 	 2003.7670 
3632 	 8.8295 	 5.2424 	 0.0417 	 11.1037 	 30.8333 	 1.0000 	 2079.4415 
974 	 0.2295 	 0.6750 	 0.6870 	 0.6289 	 0.0282 	 0.0003 	 2003.7671 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
3.3907 	 4.3714 	 16.6940 	 18.4023 	 19.7250 	 12.5271 	 0.4848 	 1895.4913 
3.3907 	 4.3714 	 16.6939 	 18.4021 	 19.7248 	 12.5271 	 0.4848 	 1895.4913 
973 	 0.2295 	 0.6749 	 0.6870 	 0.6289 	 0.0282 	 0.0001 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
974 	 0.2295 	 0.6750 	 0.6871 	 0.6289 	 0.0282 	 0.0003 	 2003.7671 
973 	 0.2295 	 0.6749 	 0.6870 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
3.3907 	 4.3714 	 16.6937 	 18.4018 	 19.7244 	 12.5271 	 0.4848 	 1895.4913 
3.3907 	 4.3714 	 16.6937 	 18.4019 	 19.7245 	 12.5271 	 0.4848 	 1895.4913 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
613 	 1.0124 	 1.8487 	 0.3113 	 0.0602 	 21.1005 	 1.0000 	 2079.4416 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
3.7710 	 4.0597 	 0.0209 	 10.8419 	 19.5075 	 28.8795 	 1.0000 	 2079.4415 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6870 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
3.3907 	 4.3714 	 16.6938 	 18.4021 	 19.7247 	 12.5271 	 0.4848 	 1895.4913 
974 	 0.2295 	 0.6750 	 0.6870 	 0.6289 	 0.0282 	 0.0001 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0001 	 2003.7670 
3.3907 	 4.3713 	 16.6935 	 18.4018 	 19.7244 	 12.5270 	 0.4848 	 1895.4913 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6870 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
3.3907 	 4.3714 	 16.6938 	 18.4020 	 19.7247 	 12.5271 	 0.4848 	 1895.4913 
973 	 0.2295 	 0.6749 	 0.6870 	 0.6289 	 0.0282 	 0.0001 	 2003.7670 
973 	 0.2295 	 0.6750 	 0.6870 	 0.6289 	 0.0282 	 0.0001 	 2003.7670 
3.3907 	 4.3714 	 16.6936 	 18.4019 	 19.7244 	 12.5270 	 0.4848 	 1895.4913 
974 	 0.2295 	 0.6750 	 0.6870 	 0.6289 	 0.0282 	 0.0003 	 2003.7671 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
974 	 0.2295 	 0.6749 	 0.6870 	 0.6289 	 0.0282 	 0.0001 	 2003.7670 
973 	 0.2295 	 0.6749 	 0.6869 	 0.6288 	 0.0282 	 0.0000 	 2003.7670 
286 	 0.1997 	 0.0741 	 0.0123 	 0.3910 	 43.9971 	 1.0000 	 2079.4415 
