15.6458 	 19.8504 	 19.7640 	 19.9695 	 19.7314 	 60.9089 	 50.3137 	 0.1674 	 1107.4361 
199.5393 	 196.8791 	 0.5571 	 196.6911 	 0.2988 	 56.8591 	 72.5966 	 0.8001 	 2020.8764 
77.0323 	 74.3390 	 56.7558 	 74.1900 	 74.4305 	 57.2887 	 73.0043 	 0.5151 	 1737.0106 
7.2633 	 4.7157 	 4.1979 	 0.2560 	 2.0864 	 16.0838 	 63.5383 	 1.0000 	 2079.4415 
3988 	 15.9501 	 15.7047 	 16.2244 	 15.6286 	 80.7976 	 76.6786 	 0.1179 	 1099.1638 
4011 	 15.9498 	 15.7043 	 16.2241 	 15.6282 	 80.7740 	 76.6558 	 0.1179 	 1099.1638 
199.9078 	 1.0328 	 1.3981 	 1.4182 	 1.3181 	 55.6354 	 41.4507 	 0.4283 	 1558.6568 
23.7707 	 0.1652 	 1.1885 	 0.0653 	 4.5408 	 22.9962 	 45.5361 	 1.0000 	 2079.4415 
15.3658 	 18.8619 	 0.8995 	 0.0539 	 0.0567 	 23.2649 	 75.6157 	 1.0000 	 2079.4415 
10.4424 	 0.0760 	 19.0123 	 0.1780 	 0.0525 	 22.6584 	 55.4428 	 1.0000 	 2079.4415 
3973 	 15.9502 	 15.7048 	 16.2244 	 15.6287 	 80.8116 	 76.6921 	 0.1179 	 1099.1638 
23.3022 	 19.8159 	 19.8886 	 19.7227 	 19.9205 	 59.3294 	 71.6649 	 0.1675 	 1107.4476 
48.5912 	 1.7031 	 1.3281 	 1.3926 	 51.5402 	 57.9316 	 43.9150 	 0.3776 	 1468.9815 
23.6246 	 24.7245 	 24.7018 	 4.3592 	 24.6937 	 60.0312 	 20.1090 	 0.2713 	 1291.3653 
27.2947 	 29.1717 	 1.4485 	 29.2387 	 29.1126 	 59.2045 	 35.9951 	 0.2435 	 1226.2685 
282 	 23.8195 	 0.0177 	 5.4356 	 7.6216 	 78.2682 	 7.6243 	 1.0000 	 2079.4415 
1079 	 6.6881 	 0.3871 	 16.1573 	 0.0492 	 23.9195 	 13.1229 	 1.0000 	 2079.4417 
199.8848 	 1.4678 	 1.4845 	 1.5700 	 1.3426 	 55.6355 	 31.9259 	 0.4283 	 1558.6568 
2579 	 1.4896 	 1.1132 	 1.3245 	 17.9308 	 40.8151 	 26.5328 	 1.0000 	 2079.4415 
199.9816 	 104.8371 	 1.4745 	 1.2611 	 1.3825 	 55.6351 	 35.4284 	 0.4283 	 1558.6567 
7.2853 	 0.2457 	 0.0753 	 0.2753 	 0.0250 	 12.1097 	 84.7616 	 1.0000 	 2079.4417 
1.2310 	 0.0361 	 0.0885 	 0.2056 	 9.5759 	 1.8707 	 4.1783 	 1.0000 	 2079.4415 
2.9330 	 2.9514 	 15.7119 	 17.9663 	 15.7608 	 33.6204 	 32.3933 	 0.1050 	 1161.5206 
3.6314 	 0.0473 	 0.2064 	 1.6468 	 5.7450 	 7.5853 	 83.6288 	 1.0000 	 2079.4415 
22.1566 	 19.8163 	 19.8650 	 19.7530 	 19.8860 	 59.5190 	 77.9730 	 0.1674 	 1107.4448 
3964 	 15.9505 	 15.7051 	 16.2246 	 15.6290 	 80.8207 	 76.7010 	 0.1179 	 1099.1637 
1.7350 	 1.2056 	 0.0575 	 0.1207 	 0.4720 	 20.7591 	 75.9807 	 1.0000 	 2079.4417 
3905 	 15.9514 	 15.7062 	 16.2254 	 15.6301 	 80.8798 	 76.7580 	 0.1179 	 1099.1637 
16.4766 	 26.8040 	 0.3709 	 0.0310 	 0.0898 	 36.8065 	 53.5383 	 1.0000 	 2079.4415 
2013 	 0.3047 	 0.1104 	 0.0353 	 0.2897 	 31.7855 	 36.3444 	 1.0000 	 2079.4415 
264 	 0.0927 	 6.6758 	 0.0185 	 18.3086 	 65.8281 	 43.9765 	 1.0000 	 2079.4415 
29.3354 	 26.9464 	 26.9965 	 26.8638 	 31.0609 	 59.0007 	 77.0654 	 0.2547 	 1259.3297 
3996 	 15.9500 	 15.7045 	 16.2242 	 15.6284 	 80.7891 	 76.6703 	 0.1179 	 1099.1638 
199.9078 	 1.4687 	 1.6146 	 1.3483 	 1.4282 	 55.6354 	 29.7820 	 0.4283 	 1558.6568 
199.7229 	 0.8049 	 0.7423 	 197.2282 	 197.4501 	 56.4984 	 74.3217 	 0.7412 	 1980.9714 
3998 	 15.9501 	 15.7047 	 16.2244 	 15.6286 	 80.7871 	 76.6685 	 0.1179 	 1099.1638 
7.4281 	 1.1104 	 0.0488 	 0.0757 	 13.3055 	 2.6044 	 44.0913 	 1.0000 	 2079.4415 
199.5397 	 1.3260 	 1.1498 	 1.6070 	 1.4923 	 55.6370 	 44.2945 	 0.4283 	 1558.6569 
199.2334 	 1.5263 	 196.4238 	 196.2022 	 1.6947 	 56.5114 	 71.1838 	 0.7452 	 1983.7738 
199.9769 	 2.0815 	 1.4861 	 1.6276 	 1.0840 	 55.6352 	 23.7653 	 0.4283 	 1558.6567 
28.1505 	 29.9243 	 1.4042 	 1.3727 	 1.4229 	 60.0725 	 35.1685 	 0.3812 	 1481.9930 
21.6928 	 23.1225 	 4.1427 	 23.1539 	 23.0955 	 81.2494 	 35.7562 	 0.2396 	 1227.5774 
16.9168 	 19.7989 	 19.7394 	 19.8801 	 19.7164 	 60.5198 	 45.1985 	 0.1674 	 1107.4371 
30.3167 	 1.1608 	 31.6570 	 2.1826 	 1.4490 	 59.7641 	 27.6112 	 0.3880 	 1494.3297 
4011 	 15.9497 	 15.7042 	 16.2240 	 15.6281 	 80.7740 	 76.6558 	 0.1179 	 1099.1638 
4012 	 15.9499 	 15.7044 	 16.2242 	 15.6283 	 80.7731 	 76.6550 	 0.1179 	 1099.1638 
4007 	 15.9501 	 15.7046 	 16.2243 	 15.6284 	 80.7779 	 76.6596 	 0.1179 	 1099.1638 
8261 	 0.0744 	 0.2625 	 1.2356 	 0.0896 	 26.2193 	 55.5191 	 1.0000 	 2079.4415 
10.0907 	 28.8043 	 3.8286 	 0.1703 	 1.1773 	 9.9566 	 81.5532 	 1.0000 	 2079.4415 
